Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Antigua and Barbuda,ATG,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,1.1493,1.01878,,1.03751,0.84091,,,,,,,,,,,,,,0.94034,,,,,,,,,,,,,,,0.96656,0.94933,0.97394,0.95509,0.95087,1.02498,,0.96126,
Australia,AUS,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00039,0.9964,0.99567,0.99745,1.01981,1.02829,1.01209,1.01883,1.00923,1.00108,1.00385,0.99648,0.99283,1.00442,1.00635,1.00162,0.98997,0.98182,0.97995,0.97835,0.96755,,
Austria,AUT,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.93517,,,,,0.92469,,,,,0.92533,0.93493,0.93002,0.93023,0.94616,0.93153,0.92612,0.93146,0.9437,0.94027,0.94668,0.94635,0.95123,0.95516,0.95568,0.96038,0.96544,0.96105,0.96673,0.96951,0.9694,0.96416,0.96318,0.96291,0.9662,0.96978,0.96845,0.96499,0.96446,0.96807,0.97001,0.96933,0.96839,0.96538,
Azerbaijan,AZE,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0002,0.99043,0.96961,0.94816,1.07028,1.06956,1.03832,,,,,,,,,0.95509,0.9753,0.99015,1.01725,0.987,0.9802,0.98414,0.97824,0.99221,
Burundi,BDI,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.47029,0.48345,0.54136,0.56637,0.57473,0.59379,0.60962,0.60437,0.6171,0.61882,0.61995,0.60783,0.61825,0.63973,0.666,0.6896,0.72038,0.76242,0.77799,0.78537,0.81341,0.79508,0.79651,,,,,,,,,,0.78832,0.80667,0.82297,0.8661,0.87678,,0.89855,0.90949,0.92372,0.935,0.9457,0.96836,
Belgium,BEL,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.98078,0.97926,0.99401,0.98816,0.99221,0.99277,0.99979,1.00314,1.00685,1.00999,1.0139,1.01181,1.021,1.01493,1.01611,1.0097,1.00978,1.00845,1.00848,1.01002,1.01148,1.00904,1.02926,1.03,1.0378,1.0365,,,1.03763,1.0543,1.06133,1.06606,1.05596,0.98099,0.98058,0.98092,0.98043,0.98285,0.98409,0.98407,0.98337,0.98531,1.08287,,
Benin,BEN,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.44559,,0.4538,0.44393,0.4417,,0.43366,,,,,,,,0.46461,0.46724,0.4711,,,,,,,,,,,,0.59799,0.61599,0.62873,0.6434,0.65507,0.67643,0.7079,,,,,,0.79445,,0.82172,0.83555,
Burkina Faso,BFA,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.5683,0.57884,0.58564,0.58964,0.59562,0.58956,0.57704,,0.58689,0.60068,0.58929,0.59247,0.58844,0.5885,0.59104,0.58922,,,,,,,,0.63895,,,,,0.68408,0.70021,0.71276,,0.73737,0.76677,0.78244,0.79948,0.81793,0.8398,0.85549,0.87511,0.89004,0.90983,0.93056,0.94032,
Bangladesh,BGD,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,0.4938,,,0.48992,0.51893,,0.51374,0.52859,0.56906,,,0.61612,0.60772,0.62871,0.62467,0.71785,0.72731,0.75431,,,,,,,,,,,,,,,1.0541,1.0565,1.06496,1.08601,1.06018,1.08658,1.09363,,,,
Bulgaria,BGR,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.98617,0.99171,0.99347,0.99585,1.00025,0.98392,0.99645,0.98652,0.98533,0.98446,0.99318,0.99598,0.99574,0.99676,0.99557,0.9954,0.99296,0.99355,0.99009,0.99145,0.99426,0.99525,0.99274,0.9974,0.99468,0.98798,0.98978,0.98094,0.97868,0.97658,0.97722,0.97752,0.97699,0.96725,0.9661,0.96698,0.96824,0.9768,0.97637,0.96987,0.96576,0.96919,0.96678,0.97459,
Bahrain,BHR,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.72959,0.77069,0.78855,0.80632,0.8162,0.82842,0.83783,0.8445,0.84163,0.84942,0.85269,0.8617,0.90894,0.93814,0.96753,0.98907,0.99511,0.99912,1.00985,1.02755,1.024,1.03612,1.03984,1.03816,1.02406,1.01925,1.02916,1.03053,1.03026,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,1.08531,1.07515,,1.07553,1.07187,,,,,,1.01507,1.0182,,1.00178,,1.10873,,0.97458,,,1.01701,,0.98791,0.99008,0.99565,1.00819,1.0051,1.02367,1.03571,,,,,
Bosnia and Herzegovina,BIH,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belarus,BLR,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01019,,,,,,,,,,0.97735,0.97659,0.9775,0.97746,0.97712,0.98528,0.98984,
Belize,BLZ,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97512,0.97204,,,,0.98295,,,0.97019,0.97878,,,,0.99506,0.98501,0.99016,,0.99767,1.00264,0.98329,0.99368,1.0061,0.99911,1.00013,1.00383,0.99658,0.98936,0.98834,,
Bermuda,BMU,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,1.06368,1.04938,1.0226,1.02667,1.01388,1.00645,1.01037,1.01511,0.98017,0.97702,,,,,,,,,,,,,,,,,,,,,1.04018,1.06165,1.07989,1.109,1.08921,1.08173,,,,,1.07268,1.06032,1.06518,1.05033,
Bolivia,BOL,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.75372,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95276,0.95601,0.96647,0.96902,0.97042,0.97507,,,0.97442,0.97843,0.98013,0.98234,0.98307,0.98567,0.98198,0.97773,,
Brazil,BRA,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbados,BRB,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.9923,1.00378,1.00585,0.90589,0.96714,1.05297,1.04619,1.03207,1.03294,1.06761,1.00108,1.01781,0.9846,1.01733,0.9904,,,,1.03481,0.95092,,,,,,,,,1.0156,1.00691,0.99543,0.99545,0.99429,0.99199,0.99314,1.00027,1.00941,1.0126,1.01199,1.01148,1.01803,,,1.01899,
Brunei Darussalam,BRN,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.93748,0.93129,0.93999,0.94911,0.95336,0.96003,0.97986,0.99949,1.00562,1.01115,0.99707,1.00757,1.01149,1.01304,1.0083,,,,,,,0.9977,1.01424,1.01974,1.01049,,,,0.99862,0.99461,0.99587,0.99174,0.98928,0.99775,0.9936,0.99423,0.9967,0.99743,0.99824,0.99926,1.00222,0.99483,1.00265,1.01015,1.00113,
Bhutan,BTN,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.05231,0.22775,0.20575,,0.28627,,,0.37224,,,,,,0.44917,0.46231,,,,,,,,,,,,,,0.81662,0.83373,0.85495,0.88023,,,,0.94287,0.96112,0.9717,0.98922,1.01201,1.02008,1.02529,1.03211,1.03424,1.03717,
Botswana,BWA,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,1.10694,1.1201,1.13276,1.16161,1.18612,1.20775,1.2205,1.22803,1.22431,1.22428,1.20562,1.18621,,1.15211,1.12774,1.11043,1.08332,1.07158,1.06951,1.07023,1.08034,1.08703,1.07449,1.05735,1.04158,1.03546,,,1.02396,1.02223,1.02071,1.01467,1.01288,1.01281,1.0051,1.00145,1.00537,1.00216,,,,,1.00467,1.0002,,
Central African Republic,CAF,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.4604,0.46104,0.46866,,,0.513,0.50238,0.49949,0.50786,0.5445,0.53413,0.52568,,,,0.58198,0.57483,0.57171,0.58045,0.59098,0.60539,0.6197,,,,,,,,,0.65907,,,,,,,,0.68601,,0.69368,0.70097,,,
Canada,CAN,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.99008,0.99138,0.99377,1.00084,0.99927,1.00727,1.00799,1.00957,1.01023,1.01274,1.01163,0.99866,0.98829,0.98747,0.98871,0.98929,0.99015,0.99177,0.99275,1.00018,0.99433,0.99219,0.98991,0.99008,0.99356,0.99369,,0.9963,1.00928,1.01045,,,,,0.98422,0.98579,0.98578,0.98612,0.98775,0.98931,0.99201,1.00328,,,
Central Europe and the Baltics,CEB,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.98534,0.98628,0.98859,0.9926,0.99165,0.99412,0.99418,0.99627,0.99617,0.99689,0.99703,0.9986,0.99974,0.99897,0.99701,0.99754,0.99841,1.00664,1.00824,0.99652,0.99451,1.00117,1.00995,1.00146,1.00254,1.00678,1.00384,0.99794,0.99759,0.99638,0.99426,0.99358,0.99144,0.98834,0.99837,0.99447,0.99283,0.99193,0.99196,0.99315,0.99145,0.98931,0.99102,0.98824,,
Switzerland,CHE,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,0.92878,0.93739,0.94133,0.94246,0.94352,0.94516,0.94532,0.94721,0.94889,0.95372,0.95752,0.96334,0.96542,0.9698,0.9723,0.95549,0.96093,0.96366,0.96805,,0.95616,0.96082,0.96722,0.97473,0.97167,0.96985,0.96464,0.96695,0.96731,0.9696,0.972,0.97506,0.98144,0.98377,0.98303,,,
Channel Islands,CHI,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,1.01171,1.00327,1.00201,1.00782,1.01209,1.0087,1.01756,1.01004,1.00739,1.00954,1.0065,1.01195,0.98972,0.99494,0.99163,0.99429,0.99187,,,0.99612,0.99847,0.98378,0.98643,0.99484,,,,,0.98559,0.98585,0.98277,,0.98436,0.98339,0.97379,0.97522,0.98072,0.98227,0.98234,0.98597,0.99811,0.99845,1.002,0.99206,,
China,CHN,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,0.82095,0.82603,0.83043,0.81814,0.81193,0.79496,0.78105,0.7776,0.78161,0.78735,0.80861,0.82652,0.83318,0.84259,0.8484,0.86016,0.87379,0.88112,0.90247,0.91716,0.93128,0.93983,,,,0.97382,,0.97341,,,0.99227,0.99443,0.99866,1.00424,0.98941,0.99293,0.99803,1.0074,,
Cote d'Ivoire,CIV,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.53549,0.54358,0.55052,0.55496,,,,,,,0.62259,,0.63533,0.64502,,,,,,,,,,,,,,,0.69292,,,,,,,,,,,,,,,0.82007,
Cameroon,CMR,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.71015,0.73046,0.73799,0.7489,0.75151,0.76254,0.7703,0.77386,0.78421,0.78929,0.78895,0.7939,0.79326,0.79659,0.79746,0.80353,0.80971,0.81375,0.81683,0.8213,0.82807,0.87108,,,0.84667,,0.85366,0.80562,0.82578,,0.85295,0.80002,0.84756,0.8406,0.82607,0.82774,0.83771,0.84243,0.8562,,0.86155,0.86928,,0.8767,
"Congo, Rep.",COG,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.73886,0.75951,0.7742,0.76978,0.78429,0.79353,0.80249,0.82525,0.83147,0.83816,0.85962,0.86164,,0.86687,0.88925,0.89702,0.87572,0.91168,0.89831,0.88724,,0.88767,,,,0.87878,,,,,,0.88529,0.86,0.90993,,,,,,,,1.00245,,,
Colombia,COL,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,1.02697,1.03097,1.03529,1.03813,1.04481,1.04203,1.03998,1.03753,1.03946,1.03775,1.03276,1.03508,1.03075,1.06563,1.01767,1.0297,1.03103,1.01892,1.01962,1.02029,,1.07578,1.10473,1.0722,,1.05305,1.01734,,1.0282,1.04348,1.03794,,1.03671,,1.03858,1.03482,1.04253,1.0463,1.04366,1.04635,,,,,,
Comoros,COM,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.45748,,0.49763,,,,,,,,0.68025,,,,,0.73175,0.76585,,,,,,,,,,,,0.84479,,,0.82888,0.82687,0.84804,,,,,,,,,0.97529,,
Cabo Verde,CPV,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9641,0.98334,0.9922,0.99462,,,,0.97894,,,,,,,1.00904,1.00394,1.01382,1.01833,1.02503,1.04998,1.05381,1.01768,1.04034,1.0446,1.04193,1.04527,1.0376,1.02966,
Costa Rica,CRI,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.99958,1.0033,1.00956,1.01461,1.00883,1.013,1.01507,1.01788,,1.0168,1.01851,1.00997,1.00999,1.00484,0.99554,0.99705,0.99214,0.99047,0.99053,0.98832,0.99469,1.00053,1.00121,1.00668,1.00746,1.00985,1.014,1.013,1.00926,1.00591,1.00055,1.00844,0.99926,,1.00097,1.00062,1.00516,1.00235,1.00674,1.00807,1.00734,1.00835,1.00996,1.02126,1.02202,
Caribbean small states,CSS,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,1.00384,1.00537,1.01002,1.01094,1.00826,1.02287,1.03405,1.02147,1.02279,1.02311,1.03243,1.03355,1.02672,1.02607,1.02465,1.02528,1.03026,1.01468,1.01884,1.02391,1.02231,1.01535,1.00763,1.00213,1.00503,1.00622,1.01257,1.01738,1.01434,1.01357,1.01206,1.00823,1.01665,1.01282,1.01078,1.01355,1.01589,1.01781,1.01814,1.01078,1.02542,1.03043,1.03144,1.02426,,
Cuba,CUB,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,0.98658,0.97894,0.9744,0.97,,,0.98521,0.99383,0.98892,0.99314,0.99634,1.00464,0.99444,0.99285,1.00176,1.00279,1.01359,1.03318,1.04742,1.0612,1.07055,1.0543,1.04057,1.04083,0.99423,1.01664,,0.99656,0.99042,0.99555,0.97429,0.97387,0.99219,0.99714,1.00336,0.99793,0.99923,1.00134,1.00055,1.0021,1.0102,1.00553,0.99594,
Curacao,CUW,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98583,,
Cayman Islands,CYM,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.96158,0.96804,0.97432,0.97983,0.96344,0.97466,0.97904,0.99003,0.99889,1.01185,1.01073,1.0225,1.02552,1.02097,1.01934,1.01417,1.01756,1.01157,1.0088,1.01098,1.01182,1.01297,1.00918,1.00581,1.00364,1.0073,1.01171,,1.01296,1.01198,1.00584,1.01154,1.01033,1.01149,1.00908,1.00742,1.00612,1.00065,1.00186,1.00617,1.00435,1.00855,1.0033,1.00446,
Czech Republic,CZE,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,1.02996,1.02968,1.02969,1.02994,1.03013,1.0305,1.0303,1.03049,1.03142,,,1.04669,1.04648,1.02833,1.02753,1.02698,1.10217,1.10452,0.96511,0.94162,0.98137,1.07965,1.0502,1.00947,1.02092,1.02143,1.02131,1.02815,1.02303,1.01056,1.01713,1.0141,1.01235,1.00525,1.00706,1.00866,1.00681,1.00611,1.00625,1.00215,0.9991,1.00087,1.00476,,
Germany,DEU,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98775,0.97458,0.97863,0.97978,0.98116,0.9844,0.98386,0.98624,0.98931,0.98959,0.9872,0.98372,0.9827,0.98139,0.97816,0.97994,0.97844,0.96148,0.96314,0.96265,0.96055,0.96071,,
Djibouti,DJI,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.42142,,0.4944,0.5267,0.54413,0.51883,,,,,,0.7147,0.72218,0.71829,0.71021,0.70519,0.71461,0.7233,0.72499,,,0.71475,0.77685,0.76671,0.75545,0.74679,0.73799,,0.71786,0.71412,0.71142,0.72013,,0.75841,0.76225,0.76451,0.80091,0.80664,0.82408,,0.85931,0.83821,0.82737,0.84249,
Dominica,DMA,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,1.07278,1.12742,1.12512,1.09283,1.14147,1.12491,1.13074,,,,,,,1.07085,1.06485,,,1.01849,,,,,,,,,1.12783,1.05666,1.04259,1.04902,1.05679,1.03692,1.03508,1.02437,1.0199,1.00315,1.03591,1.02972,1.02636,,,,
Denmark,DNK,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,0.99051,0.99048,0.98771,0.99609,0.9986,0.99469,0.99515,0.99779,1.0006,1.0024,1.00562,1.00609,1.01382,1.00819,1.0089,1.01353,1.01474,1.01717,1.01323,,1.02323,1.02897,1.02378,1.02703,1.02637,,1.02423,1.01871,1.01796,1.01697,1.01819,1.0126,1.00594,1.0055,1.00055,1.00578,,
Dominican Republic,DOM,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04346,1.04742,1.04012,,1.07099,,1.02679,1.03697,,1.03619,1.02969,0.96555,0.9735,0.99024,0.988,0.9896,0.98699,
Algeria,DZA,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.59904,0.62366,0.64049,0.64772,0.65806,0.66725,0.6809,0.69102,0.70764,0.7197,0.72934,0.73834,,0.75665,0.76737,0.78275,0.78967,0.79734,0.80853,0.81709,0.82949,0.84262,0.85441,0.87028,0.88353,0.89517,0.91837,,0.94894,0.96415,0.97379,0.97989,0.99029,0.99552,0.99882,1.00065,1.00032,0.98475,0.97688,0.99063,0.99096,,,,
East Asia & Pacific (developing only),EAP,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,0.82577,0.85275,0.85863,0.86132,0.85261,0.84794,0.83466,0.82665,0.82968,0.83311,0.83705,0.84969,0.86132,0.86605,0.87472,0.87972,0.89015,0.90208,0.9059,0.92344,0.93238,0.94149,0.94909,0.9569,0.967,0.97276,0.97725,0.97712,0.97948,0.98585,0.99016,0.99442,0.99516,0.99805,1.00044,0.99608,0.99812,0.99883,0.99938,,
East Asia & Pacific (all income levels),EAS,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,0.79214,0.78889,0.84232,0.86599,0.87097,0.87351,0.86623,0.86299,0.85182,0.84529,0.84842,0.8519,0.85529,0.86668,0.87715,0.88087,0.88876,0.89344,0.90254,0.91304,0.91645,0.9318,0.9399,0.94799,0.95478,0.96155,0.97031,0.97551,0.9795,0.97922,0.98132,0.98691,0.99079,0.99482,0.99545,0.99807,1.00012,0.99602,0.99785,0.99848,0.9988,,
Europe & Central Asia (developing only),ECA,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.92819,0.92962,0.93022,0.93334,0.93632,0.93882,0.94015,0.93804,0.93598,0.93632,0.93399,0.93607,0.93981,0.94205,0.94288,0.94382,0.94406,0.94471,0.94607,0.94679,0.94849,0.95062,0.95135,0.95054,0.95274,0.95191,0.95284,0.95462,0.94798,0.94327,0.9459,0.94026,0.93901,0.9386,0.94483,0.94994,0.95707,0.96101,0.96731,0.97426,0.97244,0.97152,0.97855,0.98394,,
Europe & Central Asia (all income levels),ECS,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.96994,0.97055,0.97126,0.9763,0.97303,0.97842,0.98248,0.97952,0.98017,0.98002,0.98172,0.98644,0.98534,0.98868,0.98801,0.98854,0.98932,0.98965,0.98845,0.98704,0.98747,0.9892,0.99066,0.98823,0.98601,0.98501,0.98574,0.98528,0.98327,0.98167,0.98216,0.98037,0.97829,0.97837,0.97963,0.98003,0.98193,0.98248,0.98388,0.98544,0.98451,0.98428,0.98636,0.99359,,
